codigo_iata,lat,lng
DOA,-14.3681001663208,49.51079940795898
CBV,15.469,-90.4067
CMM,17.461201,-90.053703
CTF,14.6942,-91.8825
GUA,14.582896,-90.527515
HUG,15.316667,-91.505556
MGI,28.323,-96.464
MGP,-4.147,153.0186
PBR,15.7309,-88.583801
PKJ,15.9975,-90.741699
PON,16.325799942017,-89.41609954834
AQB,15.0122,-91.150597
AAZ,14.8656,-91.501999
RUV,15.992,-90.445297
LCF,15.668363,-88.961763
RER,14.521431,-91.697001
GSJ,13.9362,-90.8358
FRS,16.913707,-89.866143
UJE,8.92806,165.761993
AIM,10.2168,169.983002
AUL,8.14528,171.173004
BII,11.522499,165.565127
EBN,9.330559730529783,166.82000732421875
JAT,7.749775,168.977838
JEJ,7.565350055690001,168.962005615
LIK,9.82316,169.307999
LML,8.92111,166.264999
MAV,8.70444,171.229996
MJB,10.283302,170.869
MJE,8.163362,168.173862
NDK,5.633005,168.125631
RNP,11.1572,166.886993
TIC,7.121768,171.911584
UIT,5.909213,169.637256
WJA,7.450833,168.55
WTE,9.458333,170.238611
WTO,10.1733,166.003006
AHS,15.4722,-84.352203
BHG,15.7631,-84.543602
LUI,15.033192,-86.692334
CYL,15.445556,-86.675278
CDD,15.316667,-83.591667
OAN,15.505556,-86.574722
CAA,14.875,-85.776108
GAC,14.573492,-88.595801
IRN,15.9391670227,-85.13722229
JUT,14.652600288391112,-86.22029876708984
LCE,15.7425,-86.852997
LEZ,14.291111,-88.175003
SAP,15.4526,-87.923599
LMH,15.856066,-85.443978
MHN,42.042155,-101.059113
GJA,16.4454,-85.906601
PCH,15.955,-84.941391
PEU,15.2622,-83.781197
RTB,16.316799,-86.523003
RUY,14.914885,-89.007837
XPL,14.3824,-87.621201
TEA,15.7759,-87.4758
TGU,14.0609,-87.217201
TJI,15.926599,-85.938573
TCF,15.659722,-85.994164
SCD,14.90719985961914,-87.26339721679688
UII,16.1131,-86.880302
ORO,15.1275,-87.135
MIZ,-14.0533,134.0942
MJJ,-5.7181,145.2404
MJS,-17.3087,37.5
OCJ,18.404079,-76.969754
KIN,17.935699462890625,-76.7874984741211
MBJ,18.50342,-77.91323
POT,18.1987991333,-76.53450012210001
NEG,18.341712,-78.334164
KTP,17.98859977722168,-76.82379913330078
MIJ,6.084754,171.731419
HEB,17.633329391500002,95.4666976929
TZM,21.155716,-88.172918
ACA,16.757126,-99.753113
NTR,25.865601,-100.237
AGU,21.699589,-102.318372
HUX,15.775437,-96.260456
CNA,31.06615,-110.097878
CVJ,18.833922,-99.261818
ACN,29.333662,-101.100555
CME,18.651516,-91.799355
NCG,30.3974,-107.875
CUL,24.76504,-107.475228
CTM,18.504985,-88.328018
CEN,27.39259910583496,-109.83300018310548
CJT,16.176701,-92.050598
CPE,19.815969,-90.500125
CJS,31.636673,-106.428533
CZA,20.6413,-88.446198
CUU,28.702649,-105.963764
CVM,23.7033,-98.956497
CYW,20.545998,-100.886539
CZM,20.514922,-86.928538
CUA,25.053801,-111.614998
MMC,22.738957,-99.018516
DGO,24.125468,-104.527938
TPQ,21.419833,-104.842472
ESE,31.794516,-116.602384
GDL,20.523342,-103.310108
GYM,27.9689998626709,-110.9250030517578
GUB,28.0261,-114.024002
TCN,18.49722,-97.42011
HMO,29.092811,-111.053015
CLQ,19.277,-103.577002
ISJ,21.245962,-86.740365
SLW,25.53786,-100.928346
IZT,16.445961,-95.093708
JAL,19.475107,-96.797008
AZP,19.574155,-99.291183
LZC,18.001672,-102.220316
LMM,25.685503,-109.081159
BJX,20.992695,-101.480284
LAP,24.072331,-110.362662
LTO,25.989549,-111.348408
MAM,25.7698993683,-97.5252990723
MID,20.930485,-89.645462
MUG,26.905347,-111.970725
MXL,32.630629,-115.242805
MLM,19.849899,-101.025002
MTT,18.103399,-94.580704
LOV,26.9557,-101.470001
MEX,19.435822,-99.07033
MTY,25.778521,-100.106989
MZT,23.162823,-106.264517
NOG,31.225756,-110.976934
NLD,27.443899,-99.570503
OAX,16.998773,-96.726092
PAZ,20.6026992798,-97.4608001709
PBC,19.158465,-98.371582
PPE,31.351987,-113.305177
PDS,28.627873,-100.53524
PCO,23.575011,-109.535826
UPN,19.3967,-102.039001
PQM,17.533153,-92.015484
PVR,20.679913,-105.254391
PXM,15.876808,-97.0891
QRO,20.618779,-100.186449
REX,26.0089,-98.2285
SJD,23.151919,-109.720731
SFH,30.93006,-114.808459
CSW,22.949072,-109.939479
NLU,19.743824,-99.01507
SLP,22.262026,-100.935692
SCX,16.212601,-95.201599
TRC,25.562265,-103.404608
TGZ,16.561611,-93.025731
TIJ,32.541043,-116.969976
TQO,20.172098,-87.660272
TAM,22.292622,-97.867058
TSL,22.0383,-98.806502
TLC,19.3369,-99.56583
TAP,14.794549,-92.369871
TUY,20.227301,-87.438203
CUN,21.040817,-86.87347
MMV,-1.39139,144.17131
VSA,17.994283,-92.818199
VER,19.139589,-96.188602
ZCL,22.894942,-102.687154
ZIH,17.601771,-101.460629
ZMM,20.045,-102.276001
ZLO,19.1448,-104.558998
BEF,11.991,-83.774101
BZA,14.031524,-84.624311
ECI,11.427542,-86.033361
RNI,12.174785,-83.059445
MGA,12.1415,-86.168198
MNP,-1.550403,145.017504
PUZ,14.047200202941896,-83.38670349121094
RFS,13.889699935913086,-84.40889739990234
NCR,11.13556,-84.768727
SIU,13.727222,-84.777779
WSP,14.7392,-83.969398
MOH,-2.201143,121.662884
MOS,64.694116,-162.060699
BOC,9.34085,-82.250801
CTD,7.98784,-80.409837
CHX,9.458962,-82.515062
DAV,8.388983,-82.436425
ONX,9.35664,-79.867401
BLB,8.91479,-79.599602
MPI,9.1851,-77.9841
JQE,7.51778,-78.157204
PAC,8.97334,-79.555603
PUE,8.668813,-77.417399
PDM,7.534801,-80.043347
SYP,8.085599899291992,-80.94529724121094
RIH,8.375880241394,-80.127899169922
PTY,9.07136,-79.383499
NBL,9.273476,-78.139848
FON,10.469311,-84.579073
BAI,9.163949,-83.330171
BCL,10.7687,-83.585602
TTQ,10.569,-83.5149
OTR,8.60156,-82.968754
JAP,9.98141,-84.772697
PLD,9.87051,-85.4814
DRK,8.71889019012,-83.6417007446
FMG,10.41860008239746,-85.78269958496094
GLF,8.65401,-83.182198
GPL,10.2172002792,-83.79699707030001
PBP,9.85611,-85.370796
LIR,10.5933,-85.544403
LSL,11.0353,-84.7061
LIO,9.95796,-83.022003
CSC,10.4307003021,-85.17459869380001
NCT,10.1394,-85.445801
NOB,9.97649002075,-85.65299987790002
SJO,9.99386,-84.208801
PJM,8.533329963684082,-83.30000305175781
PMZ,8.95103,-83.468597
SYQ,9.95705,-84.139801
XQP,9.44316,-84.129799
RFR,10.327400207519531,-83.88760375976562
IPZ,9.348676,-83.712301
TOO,8.826971,-82.958922
MRT,-14.818133,133.700594
TNO,10.313500404358,-85.815498352051
TMU,9.739307,-85.016199
UPL,10.8922,-85.016197
MSB,18.0696,-63.087
SAL,13.44447,-89.055784
ILS,13.6995,-89.119904
JCO,36.01007,14.347306
CYA,18.271099,-73.7883
CAP,19.725547,-72.20071
MTX,64.80680084229999,-147.761993408
JAK,18.2411,-72.518501
JEE,18.663099,-74.170303
PAP,18.580023,-72.292596
PAX,19.934045,-72.84801
MTU,-13.121899604797363,39.05279922485352
AHG,-10.3731,56.609798
BCA,20.36529922485352,-74.5062026977539
BWW,22.6213,-79.147202
BYM,20.3964,-76.621399
AVI,22.0271,-78.789597
CCC,22.4610004425,-78.32839965820001
CFG,22.149999618530277,-80.41419982910156
CYO,21.6165008545,-81.5459976196
CMW,21.419909,-77.848039
SCU,19.97474,-75.835504
NBW,19.9065,-75.2071
GAO,20.0853,-75.158302
HAV,22.989200592041016,-82.40910339355469
HOG,20.785148,-76.315526
VRO,23.124001,-81.301598
UMA,20.242374,-74.148268
MJG,22.23080062866211,-79.06220245361328
MOA,20.65390014648437,-74.92220306396484
MZO,20.288605,-77.087545
GER,21.834699630737305,-82.78379821777344
UPB,23.032801,-82.579399
SNU,22.492215,-79.943119
SNJ,22.100525,-84.157376
SZJ,21.6425,-82.955101
USS,21.9704,-79.442703
TND,21.7883,-79.9972
VRA,23.034401,-81.435303
VTU,20.9876,-76.935799
FMT,0.192647,73.196755
MUM,2.911389,73.583611
CYB,19.687,-79.882797
LYB,19.660161,-80.088826
GCM,19.292801,-81.357697
MWR,-24.1903,31.3864
MWU,-1.45,149.7
AJS,26.7272,-113.558998
AZG,19.093399,-102.393997
PCM,20.622752,-87.082171
PCV,27.069201,-111.961998
SGM,27.296473,-112.938809
UAC,32.445301,-114.797997
XAL,27.039,-108.949021
MXC,37.93243,-109.341225
GTK,2.64118,102.89297
LBP,3.202138,115.401811
SPT,5.083333015441895,115.5500030517578
MAY,24.287701,-77.684601
ASD,24.697901,-77.795601
TZN,24.158701,-77.589798
MHH,26.510711,-77.084262
SAQ,25.053800582885746,-78.04900360107422
AXP,22.441799,-73.970901
TCB,26.745300293,-77.3912963867
WKR,27.259656,-78.400455
CCZ,25.417101,-77.880898
GHC,25.7383,-77.840103
BIM,25.6998996735,-79.2647018433
ATC,24.6294,-75.673797
TBI,24.3153,-75.452301
CXY,25.554425,-79.275404
CRI,22.7456,-74.182404
PWN,22.8297,-74.3461
GGT,23.562599,-75.877998
ELH,25.475823,-76.680784
GHB,25.2847,-76.331001
NMC,24.594299,-76.820198
RSD,24.89165,-76.177602
TYM,24.1691,-76.439102
FPO,26.557996,-78.695583
WTD,26.685301,-78.974998
IGA,20.975,-73.666901
MYK,61.335701,-142.686996
LGI,23.1790008545,-75.09359741210001
SML,23.582317,-75.268621
MYG,22.379499,-73.013494
NAS,25.039,-77.466202
DCT,22.181801,-75.7295
RCY,23.68344,-74.836302
MYS,3.5623,39.0433
ZSA,24.063041,-74.523233
NTC,-21.614999771118,35.338001251221
TGS,-24.52059936523437,32.965301513671875
BZE,17.539951,-88.303556
MZE,17.27846,-89.0238
CYD,17.104872,-89.101129
PLJ,16.536957,-88.361511
IMI,7.005553,171.656959
BQI,-18.11848,21.623296
AIT,-18.8309,-159.764008
AIU,-19.96780014038086,-158.11900329589844
MGS,-21.895987,-157.906662
MHX,-10.38091,-160.999424
MUK,-20.13610076904297,-157.34500122070312
MOI,-19.842501,-157.703003
PZK,-10.9145,-165.8393
PYE,-9.01437,-158.03241
RAR,-21.2027,-159.806
EPG,40.8675003052,-96.1100006104
ICI,-17.7432994843,-179.341995239
CST,-17.7358,177.129
NAN,-17.761822,177.437843
PTF,-17.778448,177.196996
RBI,-16.5337,179.9757
KDV,-19.0580997467,178.156997681
MNF,-17.672844,177.0985
MFJ,-18.5666999817,179.951004028
SUV,-18.044226,178.561486
LEV,-17.7110996246,178.759002686
PHR,-18.2553,178.0492
NGI,-18.1156005859,179.339996338
LUC,-16.7481,-179.667007
LKB,-18.1991996765,-178.817001343
LBS,-16.4667,179.339996
TVU,-16.690599,-179.876999
KXF,-17.3458003998,179.42199707
RTA,-12.482500076293944,177.0709991455078
SVU,-16.803394,179.340587
KAY,-17.617000579833984,179.01699829101562
ONU,-20.6589,-178.7411
YAS,-16.7589,177.544998
EUA,-21.3782997131,-174.957992554
TBU,-21.241438,-175.149164
HPA,-19.777000427246094,-174.34100341796875
NFO,-15.570603,-175.631283
NTT,-15.977297,-173.791089
VAV,-18.5853,-173.962006
TTL,-16.966,177.368
VBV,-17.268999099731445,-178.9759979248047
VTF,-18.512500762939453,177.63900756835938
PHG,4.846111,7.021389
ABF,1.79861,173.041
BEZ,-1.35472,176.007004
FUN,-8.523885,179.196976
KUC,0.218611,173.442001
MNK,1.00361,173.031006
MZK,2.05861,173.270996
MTK,3.37444,172.992004
NIG,-1.31444001198,176.410003662
OOT,-1.79611,175.526001
TRW,1.38164,173.147003
AEA,0.490759,173.830287
TBF,-1.22447,174.776001
TMN,-2.48583,175.970001
NON,-0.639722,174.427994
AIS,-2.616233,176.802209
TSU,-1.47444,175.063995
BBG,3.08583,172.811005
AAK,0.185278,173.636993
NIK,13.052014,-12.727162
NIN,60.020199,-151.589005
IUE,-19.080109,-169.923493
NJJ,49.236372,125.337052
NKD,-3.822249,137.839208
NLH,27.5403,100.7593
FUT,-14.311565,-178.066492
WLS,-13.239445,-176.19865
HBB,32.7668,-103.209
NND,-11.073,39.68
NOM,-6.294,142.234167
NOO,-9.254455,147.621352
PHH,28.1838,84.0147
NPG,-6.1454,143.4531
NRY,-16.0442,129.2638
OFU,-14.1844,-169.669998
AAU,-13.505132,-172.627888
APW,-13.83,-172.007996
FGI,-13.849167,-171.739866
FTI,-14.216131,-169.423771
MXS,-13.7423,-172.257996
PPG,-14.331,-170.710007
PPT,-17.553472,-149.606936
RMT,-22.63725,-152.8059
RUR,-22.43409919738769,-151.36099243164062
TUB,-23.36540031433105,-149.5240020751953
RVV,-23.885201,-147.662003
AAA,-17.3526,-145.509995
FGU,-15.820044,-140.888071
TIH,-15.1196,-148.231003
APK,-15.5736,-146.414993
REA,-18.46652,-136.43855
FAV,-16.054100036621094,-145.65699768066406
HHZ,-17.548297,-142.612037
XMH,-14.436800003051758,-146.07000732421875
GMR,-23.07990074157715,-134.88999938964844
KKR,-15.6633,-146.884995
MKP,-16.5839,-143.658005
NAU,-14.177397,-141.266112
TKV,-17.355226,-138.44734
PKP,-14.80955,-138.812621
PUK,-18.295726,-137.016291
TKP,-14.709500312805176,-145.24600219726562
AXR,-15.248299598693848,-146.61700439453125
MVT,-14.8681001663208,-148.7169952392578
NUK,-19.284613,-138.768367
ZTA,-20.784262,-138.56796
AHE,-14.428099632263184,-146.2570037841797
KHZ,-15.780622,-145.128443
FAC,-16.68657,-145.329394
FHZ,-15.992259,-140.164246
RKA,-15.485673,-145.464778
TJN,-15.857434,-142.266469
NIU,-16.119296,-146.368768
RRR,-16.050485,-142.476568
TKX,-14.45580005645752,-145.02499389648438
KXU,-16.339681,-144.407966
NKP,-20.700054,-143.045933
NHV,-8.7956,-140.229004
AUQ,-9.76879024506,-139.011001587
UAP,-9.35167,-140.078003
UAH,-8.936228,-139.554062
BOB,-16.444400787353516,-151.75100708007812
TTI,-17.015095,-149.589372
RGI,-14.954299926757812,-147.66099548339844
HUH,-16.687084,-151.021593
MOZ,-17.48979,-149.761777
HOI,-18.0748,-140.945999
MAU,-16.42650032043457,-152.24400329589844
RFP,-16.7229,-151.466003
TPX,-16.2423,-151.8338
UOA,-21.80978,-138.813385
VHZ,-18.780697,-138.85568
NUF,6.86,80.584
UCC,36.934661,-116.00596
MTV,-13.666,167.712006
SLH,-13.8516998291,167.537002563
TOH,-13.328,166.638
EAE,-17.0903,168.343002
CCV,-16.264999,167.923996
LOD,-15.3066997528,167.966995239
SSR,-15.4708003998,168.151992798
PBJ,-16.431955,168.235511
LPM,-16.4611228,167.829253
LNB,-16.584199905400002,168.158996582
MWF,-14.997222,168.081111
LNE,-15.8655996323,168.17199707
NUS,-16.0797,167.401001
ZGU,-14.2181,167.587006
RCL,-15.472,167.835007
SON,-15.505000114399998,167.220001221
TGH,-16.8910999298,168.550994873
ULB,-16.3297,168.3011
VLS,-16.796100616500002,168.177001953
WLH,-15.412,167.690994
SWJ,-16.4864,167.4472
OLJ,-14.881699562099998,166.557998657
AUY,-20.249142,169.770758
AWD,-19.2346,169.6009
DLY,-18.7694,169.001007
FTA,-19.5163993835,170.231994629
IPA,-18.856389,169.283333
VLI,-17.699301,168.320007
TAH,-19.455099,169.223999
NWT,-9.984166666669998,149.729166667
TGJ,-21.096407,167.80379
BMY,-19.720521,163.661077
KNQ,-21.053551,164.838768
ILP,-22.5889,167.455994
KOC,-20.546323,164.255648
LIF,-20.774563,167.239328
GEA,-22.257706,166.472822
PUV,-20.289155,164.09935
PDC,-21.316456,164.999399
MEE,-21.482438,168.038465
TOU,-20.790127,165.259524
UVE,-20.640932,166.573024
NOU,-22.014601,166.212997
AKL,-37.01199,174.786331
TUO,-38.73970031738281,176.08399963378906
AMZ,-37.02970123291016,174.97300720214844
ASG,-43.903301,171.796997
CHC,-43.489029,172.532065
CHT,-43.81189,-176.46514
CMV,-36.791698,175.509003
DGR,-35.939304,173.892862
DUD,-45.929017,170.197758
FGL,-43.4631,170.0
WHO,-43.36309814453125,170.13400268554688
GBZ,-36.241402,175.472
GMN,-42.4617,171.190002
GIS,-38.6633,177.977997
GTN,-43.906700134277344,170.1280059814453
HKK,-42.713600158691406,170.98500061035156
HLZ,-37.866961,175.331952
WIK,-36.808899,175.085999
KBZ,-42.424999,173.604996
KKE,-35.259148,173.913317
KKO,-35.451099,173.817001
KAT,-35.069837,173.287053
ALR,-45.210495,169.371113
MTA,-37.734402,175.742004
MHB,-36.8465256281,174.787872434
MON,-43.764999,170.132996
MFN,-44.673302,167.923004
MZP,-41.123299,172.988998
TEU,-45.5331,167.649994
MRO,-40.974634,175.63454
NPL,-39.00859832763672,174.1790008544922
NPE,-39.465801,176.869995
NSN,-41.298302,173.220993
IVC,-46.41239929199219,168.31300354003906
OHA,-40.20600128173828,175.38800048828125
OAM,-44.970001,171.082001
PMR,-40.320599,175.617004
PCN,-41.346099853516,173.95599365234
PPQ,-40.90470123291016,174.98899841308594
ZQN,-45.019205,168.746379
RAG,-37.804699,174.860001
SZS,-46.8997,168.100998
ROT,-38.1092,176.317001
TRG,-37.67190170288086,176.1959991455078
TMZ,-37.1567,175.550003
KTF,-40.813301,172.774994
TKZ,-38.236698,175.891998
TIU,-44.30279922485352,171.22500610351562
TWZ,-44.2350006104,170.117996216
BHE,-41.5182991027832,173.8699951171875
WKA,-44.722091,169.246287
WHK,-37.922224,176.91696
WLG,-41.326839,174.806862
WIR,-39.011862,177.404401
WRE,-35.769253,174.363713
WSZ,-41.737111,171.579033
WTZ,-36.828731,175.682802
WAG,-39.963467,175.02444
NLN,40.718639,-123.927298
BZF,40.5749015808,-122.407997131
BIN,34.808916,67.816629
BST,31.5597,64.364998
CCN,34.526465,65.27102
SBF,33.3207015991,68.6364974976
DWR,31.091265,64.066053
DAZ,38.461798,70.881606
FAH,32.366667,62.165347
FBD,37.122148,70.5201
GZI,33.487853,68.525243
GRG,33.627366,69.237023
KWH,37.890021,70.20383
HEA,34.209999,62.228298
OAI,34.946098,69.264999
JAA,34.399799,70.498596
KBL,34.565899,69.212303
KDH,31.505769,65.847963
KHT,33.284605,69.80734
MMZ,35.930801,64.760902
MZR,36.70412,67.210459
IMZ,30.963333,62.060833
URN,32.931135,69.153167
LQN,34.985472,63.117404
URZ,32.9029998779,66.630897522
KUR,36.029893,70.714159
OAS,33.12575,68.838517
OAH,33.3913,62.261002
OAA,33.922217,69.07794
OLR,33.3638,69.9561
SGA,37.497642,71.508484
TII,32.604198,65.865799
TQN,36.770699,69.531998
UND,36.6651,68.910797
OAZ,31.848735,64.223175
BAH,26.267295,50.63764
OCS,0.910937,9.33027
AHB,18.2404,42.656601
HOF,25.285299,49.485199
ULH,26.483634,38.117048
ABT,20.298506,41.636153
BHH,19.9844,42.620899
DMM,26.4691,49.798209
DWD,24.4499,44.121201
DHA,26.2654,50.152
GIZ,16.9011,42.5858
ELQ,26.302799,43.774399
URY,31.412413,37.278898
HAS,27.437901,41.686298
JED,21.680241,39.157436
KMC,27.9009,45.528198
KMX,18.2973,42.803501
MED,24.5534,39.705101
EAM,17.611401,44.419201
NUM,27.924261,35.29358
AQI,28.335726,46.127108
AKH,24.0627,47.580502
RAH,29.626399993896484,43.4906005859375
RUH,24.9576,46.698799
RAE,30.90660095214844,41.13819885253906
SHW,17.4669,47.121399
AJF,29.783301,40.100905
SLF,20.464701,45.619598
TUU,28.3711,36.624865
TIF,21.484739,40.544074
TUI,31.692188,38.731544
WAE,20.504299,45.1996
EJH,26.198601,36.476398
YNB,24.144199,38.0634
ZUL,26.350000381469727,44.83300018310547
OGM,9.1383,-77.93385
IAQ,29.840099,50.272701
ABD,30.367887,48.230075
DEF,32.434399,48.397598
AKW,30.7444,49.6772
GCH,30.333869,50.833796
QMJ,32.001719,49.268599
OMI,30.835199,49.534901
MRX,30.5562,49.151901
AWZ,31.3364,48.763789
AEU,25.8757,55.033001
BUZ,28.9447994232,50.8345985413
KNR,27.820499,52.3522
KIH,26.525427,53.980462
BDH,26.532283,54.82484
PGU,27.379601,52.737701
KHK,29.260503,50.322193
SXI,25.908899,54.539398
LVP,26.810742,53.354302
KSH,34.3459014893,47.1581001282
IIL,33.58660125732422,46.40480041503906
KHD,33.43539810180664,48.282901763916016
SDG,35.24589920043945,47.00920104980469
IFH,32.928902,51.5611
KKS,33.895302,51.577
IFN,32.755142,51.883877
CQD,32.2971992493,50.8422012329
RAS,37.323333,49.617778
HDM,34.866416,48.56069
AJK,34.1381,49.847301
NUJ,35.211601,48.6534
IKA,35.416099548339844,51.15219879150391
THR,35.689175,51.314392
GZW,36.240101,50.0471
PYK,35.7761,50.826698
SNX,35.591099,53.495098
BND,27.2183,56.3778
JYR,28.723519,57.675037
KER,30.271276,56.949692
BXR,29.0842,58.450001
HDR,27.1583,56.172501
GSM,26.754639,55.902353
RJN,30.298345,56.048979
SYJ,29.5509,55.672699
XBJ,32.896525,59.281258
CKT,36.501202,61.064899
RUD,36.424889,55.104289
MHD,36.234821,59.642949
BJB,37.49300003051758,57.30820083618164
AFZ,36.16809844970703,57.59519958496094
TCX,33.667801,56.8927
KLM,37.383301,55.452
GBT,36.9094009399,54.4012985229
BSM,36.655102,52.349602
NSH,36.664286,51.46273
RZR,36.90701,50.687316
SRY,36.644408,53.188761
FAZ,28.8918,53.723301
JAR,28.5867004395,53.5791015625
LRR,27.6747,54.383301
LFM,27.3727,53.188801
SYZ,29.5392,52.589802
YES,30.702238,51.542988
KHA,36.729096,45.158084
KHY,38.4275016784668,44.97359848022461
ADU,38.3256988525,48.4244003296
ACP,37.34799957275391,46.12789916992188
PFQ,39.6036,47.8815
OMH,37.6680984497,45.0686988831
TBZ,38.1339,46.235001
IMQ,39.191293,44.928505
JWN,36.7737007141,48.3594017029
AZD,31.9048995972,54.2765007019
ACZ,31.098301,61.5439
ZBR,25.44319,60.382167
ZAH,29.4757,60.9062
IHR,27.236099,60.720001
JSK,25.654757,57.801718
AMM,31.7226009369,35.9931983948
ADJ,31.9727,35.9916
AQJ,29.611601,35.018101
OMF,32.3564,36.259201
XIJ,28.9347991943,47.7919006348
KWI,29.224487,47.969813
BEY,33.819833,35.487443
OLH,57.218102,-153.270004
KYE,34.589298,36.011299
BYB,25.614229,56.2444
AOM,22.4919444444,57.3838888889
DQM,19.501944,57.634167
MNH,23.640556,57.4875
AUH,24.440966,54.649237
AZI,24.427062,54.459866
AAN,24.2617,55.6092
DHF,24.248199462900004,54.5476989746
XSB,24.283611,52.580278
DXB,25.24979,55.370992
ZDY,24.51,52.3352
NHD,25.0268001556,55.3661994934
DWC,24.896171,55.16235
FJR,25.108411,56.328061
RKT,25.613501,55.938801
SHJ,25.3286,55.5172
OMY,13.7597,104.97173
RMB,24.241626,55.783674
FAU,22.354759,56.484146
RNM,21.377199,57.056293
JNJ,19.4749,57.3083
KHS,26.171,56.240601
LKW,22.804866,55.372801
MSH,20.6754,58.890499
MCT,23.600218,58.285268
OMM,18.138999,55.179005
SLL,17.0387,54.091301
OHS,24.38604,56.62541
TTH,17.666,54.024601
KCF,27.203205,69.14884
DDU,26.740800857543945,67.6666030883789
BHW,32.056098938,72.94840240479999
BNP,32.9729,70.527901
WGB,29.9463005065918,73.24909973144531
BHV,29.348100662231445,71.71800231933594
CJL,35.886213,71.799922
CHB,35.426700592,74.081703186
DBA,28.8782997131,64.3998031616
DEA,29.961000442504883,70.48590087890625
DSK,31.909401,70.896599
LYP,31.364923,72.995319
GWD,25.296733,62.498822
GIL,35.918800354003906,74.33360290527344
ISB,33.549,72.82566
JAG,28.28420066833496,68.44969940185547
KHI,24.9065,67.160797
HDD,25.3181,68.366096
KDD,27.790599823,66.6473007202
OHT,33.5699996948,71.4400024414
LHE,31.521601,74.403603
LRG,30.355499267578125,68.6135025024414
XJM,33.05009841918945,73.63839721679688
MFG,34.338835,73.508886
MWD,32.5630989074707,71.5707015991211
MJD,27.335199,68.143097
MPD,25.68280029296875,69.07279968261719
ATG,33.8690986633,72.4009017944
MUX,30.203199,71.419098
WNS,26.2194,68.390099
ORW,25.276625,64.588343
PAJ,33.9021,70.071602
PJG,26.9545,64.1325
PSI,25.290501,63.3451
PEW,33.9939,71.514603
UET,30.2514,66.937798
RYK,28.383899688720703,70.27960205078125
RAZ,33.849701,73.798103
SBQ,29.571199,67.8479
KDU,35.33866,75.538648
SKZ,27.722,68.791702
SYW,26.473101,67.717201
SGI,32.04859924316406,72.66500091552734
SDT,34.813599,72.352798
SKT,32.535941,74.364623
SUL,28.645099639892575,69.1769027709961
RZS,26.9662,68.878098
TLB,33.9860992432,72.61139678960001
BDN,24.84149932861328,68.8384017944336
TFT,28.96419906616211,61.595401763916016
TUK,25.984767,63.028856
WAF,32.3046989440918,69.57039642333984
PZH,31.358400344848636,69.4636001586914
IQA,33.7855987549,42.4412002563
TQD,33.33810043335,43.597099304199
BMN,37.098801,43.266602
BGW,33.262501,44.2346
OSM,36.305801,43.1474
EBL,36.236047,43.946615
ORI,57.884905,-152.847719
KIK,35.469501,44.3489
BSR,30.549101,47.662102
NJF,31.991116,44.405019
RQW,35.7672,43.125099
ISU,35.560487,45.315137
XNH,30.935801,46.090099
ALP,36.181262,37.226869
DAM,33.4114990234375,36.51559829711914
DEZ,35.2854,40.175999
KAC,37.020599,41.191399
LTK,35.4011,35.9487
PMS,34.5574,38.316898
DIA,25.259431,51.565528
XJD,25.1173000336,51.3149986267
DOH,25.273056,51.608056
OTT,-9.898611,-58.581944
OUM,13.278244,19.710256
OXO,-28.0598,141.5361
ADE,12.829564,45.029976
EAB,16.010983,43.176771
AXK,14.5513,46.826199
BYD,14.105974,45.441079
BHN,14.781714,45.719703
BUK,17.350352,44.625542
AAY,16.193341,52.174186
KAM,15.368755,42.612515
MYN,15.469228,45.327272
UKR,13.9368,45.657
IHN,15.417,51.682999
RIY,14.662241,49.375289
SYE,16.967542,43.728103
SAH,15.4763,44.2197
SCT,12.632093,53.906173
GXF,15.965887,48.788146
TAI,13.686,44.139099
ACU,9.188481,-77.994153
AIL,9.2226,-78.0236
CTE,9.452863,-78.978917
MPP,8.945487,-77.733486
PYC,9.30692,-78.235273
NMG,8.456507,-78.934214
TUW,8.918601,-77.709182
PYV,8.1528,-77.687
AML,8.267667,-82.864537
BFQ,7.58737,-78.179939
ELE,8.107235,-77.725545
OTD,8.62876,-79.034698
SAX,8.026279,-78.209555
AKB,52.220299,-174.205994
PML,56.006001,-160.561005
PTD,56.246799,-134.647995
PAQ,61.594898,-149.08901
ATU,52.829797,173.173796
BTI,70.134003,-143.582001
BET,60.77980042,-161.8379974
BVU,61.1721992493,-151.044006348
BIG,63.994499,-145.722
BKC,65.981598,-161.149002
BMX,59.362274,-155.260148
BRW,71.285402,-156.766008
BTT,66.913902,-151.529007
CDB,55.207871,-162.725029
CEM,65.573815,-144.780707
CIK,66.644997,-143.740005
CYF,60.136667,-164.279167
SCM,61.84471,-165.575209
IRC,65.827673,-144.076195
WSF,54.583934,-164.905727
CDV,60.491798,-145.477997
CXF,67.25219726559999,-150.203994751
CYT,60.080974,-142.494541
CZF,61.78030014,-166.0390015
DRG,66.068901,-162.766914
RDB,68.032097,-162.899002
ADK,51.883564,-176.642783
DLG,59.04470062,-158.5050049
MLL,61.8643,-162.026001
ADQ,57.75,-152.4940033
DUT,53.89881,-166.544996
KKH,59.9608,-162.880997
EDF,61.251709,-149.807097
EEK,60.213173,-162.044048
EAA,64.778003,-141.150455
EHM,58.6464004517,-162.06300354
EIL,64.66570282,-147.102005
ELV,58.1952018738,-136.347000122
EMK,62.78609848,-164.4909973
ENA,60.570946,-151.245174
WWT,60.81037,-164.499511
